Latitude,Longitude,Elevation,Dataset,FilePath,ContainingFolder,Status,ImgBroken,NewImgePath
30.040072,-95.178731,16.401382,ned10m,DamageDetection\damage\-95.178731_30.040072.jpeg,DamageDetection,damaged,false,images/-95.178731_30.040072.tiff
30.033663,-95.178745,16.515732,ned10m,DamageDetection\damage\-95.17874499999999_30.033663.jpeg,DamageDetection,damaged,false,images/-95.178745_30.033663.tiff
30.041638,-95.178749,16.094236,ned10m,DamageDetection\damage\-95.178749_30.041638.jpeg,DamageDetection,damaged,false,images/-95.178749_30.041638.tiff
30.032479,-95.178750,16.767508,ned10m,DamageDetection\damage\-95.17875_30.032479.jpeg,DamageDetection,damaged,false,images/-95.178750_30.032479.tiff
30.036438,-95.178788,16.609221,ned10m,DamageDetection\damage\-95.178788_30.036438.jpeg,DamageDetection,damaged,false,images/-95.178788_30.036438.tiff
30.038663,-95.178817,16.789219,ned10m,DamageDetection\damage\-95.17881700000001_30.038663.jpeg,DamageDetection,damaged,false,images/-95.178817_30.038663.tiff
30.033008,-95.178868,16.386513,ned10m,DamageDetection\damage\-95.17886800000001_30.033008000000002.jpeg,DamageDetection,damaged,false,images/-95.178868_30.033008.tiff
30.041036,-95.178860,16.294649,ned10m,DamageDetection\damage\-95.17886_30.041036.jpeg,DamageDetection,damaged,false,images/-95.178860_30.041036.tiff
30.034152,-95.178878,16.697161,ned10m,DamageDetection\damage\-95.178878_30.034152000000002.jpeg,DamageDetection,damaged,false,images/-95.178878_30.034152.tiff
30.036886,-95.178885,16.776402,ned10m,DamageDetection\damage\-95.178885_30.036886.jpeg,DamageDetection,damaged,false,images/-95.178885_30.036886.tiff
30.037425,-95.178922,16.694143,ned10m,DamageDetection\damage\-95.178922_30.037425.jpeg,DamageDetection,damaged,false,images/-95.178922_30.037425.tiff
30.033682,-95.179019,16.752977,ned10m,DamageDetection\damage\-95.179019_30.033682000000002.jpeg,DamageDetection,damaged,false,images/-95.179019_30.033682.tiff
30.040578,-95.179072,16.328653,ned10m,DamageDetection\damage\-95.17907199999999_30.040578000000004.jpeg,DamageDetection,damaged,false,images/-95.179072_30.040578.tiff
30.033628,-95.179118,16.581182,ned10m,DamageDetection\damage\-95.179118_30.033628000000004.jpeg,DamageDetection,damaged,false,images/-95.179118_30.033628.tiff
30.033329,-95.179137,16.984564,ned10m,DamageDetection\damage\-95.179137_30.033329.jpeg,DamageDetection,damaged,false,images/-95.179137_30.033329.tiff
30.032391,-95.179174,16.708864,ned10m,DamageDetection\damage\-95.179174_30.032390999999997.jpeg,DamageDetection,damaged,false,images/-95.179174_30.032391.tiff
30.037474,-95.179225,16.533587,ned10m,DamageDetection\damage\-95.179225_30.037474.jpeg,DamageDetection,damaged,false,images/-95.179225_30.037474.tiff
30.034193,-95.179228,16.630896,ned10m,DamageDetection\damage\-95.17922800000001_30.034193.jpeg,DamageDetection,damaged,false,images/-95.179228_30.034193.tiff
30.038652,-95.179263,16.684450,ned10m,DamageDetection\damage\-95.179263_30.038652000000003.jpeg,DamageDetection,damaged,false,images/-95.179263_30.038652.tiff
30.040803,-95.179263,16.297312,ned10m,DamageDetection\damage\-95.179263_30.040803000000004.jpeg,DamageDetection,damaged,false,images/-95.179263_30.040803.tiff
30.040056,-95.179338,16.346764,ned10m,DamageDetection\damage\-95.179338_30.040056.jpeg,DamageDetection,damaged,false,images/-95.179338_30.040056.tiff
30.033080,-95.179343,16.812330,ned10m,DamageDetection\damage\-95.179343_30.033079999999998.jpeg,DamageDetection,damaged,false,images/-95.179343_30.033080.tiff
30.038731,-95.179463,16.762136,ned10m,DamageDetection\damage\-95.179463_30.038731.jpeg,DamageDetection,damaged,false,images/-95.179463_30.038731.tiff
30.034216,-95.179512,16.500963,ned10m,DamageDetection\damage\-95.179512_30.034215999999997.jpeg,DamageDetection,damaged,false,images/-95.179512_30.034216.tiff
30.032443,-95.179557,16.830248,ned10m,DamageDetection\damage\-95.17955699999999_30.032443.jpeg,DamageDetection,damaged,false,images/-95.179557_30.032443.tiff
30.034241,-95.179619,16.891094,ned10m,DamageDetection\damage\-95.17961899999999_30.034240999999998.jpeg,DamageDetection,damaged,false,images/-95.179619_30.034241.tiff
30.033722,-95.179630,16.686708,ned10m,DamageDetection\damage\-95.17963_30.033721999999997.jpeg,DamageDetection,damaged,false,images/-95.179630_30.033722.tiff
30.040594,-95.179692,16.224815,ned10m,DamageDetection\damage\-95.179692_30.040594.jpeg,DamageDetection,damaged,false,images/-95.179692_30.040594.tiff
30.036570,-95.179711,16.522587,ned10m,DamageDetection\damage\-95.179711_30.03657.jpeg,DamageDetection,damaged,false,images/-95.179711_30.036570.tiff
30.036809,-95.179807,16.254930,ned10m,DamageDetection\damage\-95.179807_30.036809.jpeg,DamageDetection,damaged,false,images/-95.179807_30.036809.tiff
30.033389,-95.179829,16.783888,ned10m,DamageDetection\damage\-95.179829_30.033389.jpeg,DamageDetection,damaged,false,images/-95.179829_30.033389.tiff
30.037043,-95.179866,16.352497,ned10m,DamageDetection\damage\-95.179866_30.037043.jpeg,DamageDetection,damaged,false,images/-95.179866_30.037043.tiff
30.033092,-95.179941,16.516851,ned10m,DamageDetection\damage\-95.179941_30.033092.jpeg,DamageDetection,damaged,false,images/-95.179941_30.033092.tiff
30.033756,-95.179952,16.361523,ned10m,DamageDetection\damage\-95.179952_30.033756.jpeg,DamageDetection,damaged,false,images/-95.179952_30.033756.tiff
30.032576,-95.179974,16.330900,ned10m,DamageDetection\damage\-95.179974_30.032576000000002.jpeg,DamageDetection,damaged,false,images/-95.179974_30.032576.tiff
30.034242,-95.180034,16.735041,ned10m,DamageDetection\damage\-95.18003399999999_30.034242.jpeg,DamageDetection,damaged,false,images/-95.180034_30.034242.tiff
30.032177,-95.180102,17.003469,ned10m,DamageDetection\damage\-95.180102_30.032177.jpeg,DamageDetection,damaged,false,images/-95.180102_30.032177.tiff
30.036371,-95.180215,16.409204,ned10m,DamageDetection\damage\-95.180215_30.036371000000003.jpeg,DamageDetection,damaged,false,images/-95.180215_30.036371.tiff
30.037499,-95.180274,16.954433,ned10m,DamageDetection\damage\-95.180274_30.037499.jpeg,DamageDetection,damaged,false,images/-95.180274_30.037499.tiff
30.033670,-95.180311,16.855726,ned10m,DamageDetection\damage\-95.180311_30.03367.jpeg,DamageDetection,damaged,false,images/-95.180311_30.033670.tiff
30.033190,-95.180354,16.909016,ned10m,DamageDetection\damage\-95.18035400000001_30.03319.jpeg,DamageDetection,damaged,false,images/-95.180354_30.033190.tiff
30.039821,-95.180367,16.413263,ned10m,DamageDetection\damage\-95.180367_30.039821000000003.jpeg,DamageDetection,damaged,false,images/-95.180367_30.039821.tiff
30.036817,-95.180381,17.058870,ned10m,DamageDetection\damage\-95.18038100000001_30.036817.jpeg,DamageDetection,damaged,false,images/-95.180381_30.036817.tiff
30.021205,-95.180399,13.226906,ned10m,DamageDetection\damage\-95.180399_30.021205.jpeg,DamageDetection,damaged,false,images/-95.180399_30.021205.tiff
30.034269,-95.180443,16.783623,ned10m,DamageDetection\damage\-95.18044300000001_30.034269000000002.jpeg,DamageDetection,damaged,false,images/-95.180443_30.034269.tiff
30.021244,-95.180451,12.989321,ned10m,DamageDetection\damage\-95.180451_30.021244.jpeg,DamageDetection,damaged,false,images/-95.180451_30.021244.tiff
30.037644,-95.180497,16.572269,ned10m,DamageDetection\damage\-95.180497_30.037644.jpeg,DamageDetection,damaged,false,images/-95.180497_30.037644.tiff
30.036348,-95.180540,16.641396,ned10m,DamageDetection\damage\-95.18054000000001_30.036347999999997.jpeg,DamageDetection,damaged,false,images/-95.180540_30.036348.tiff
30.032090,-95.180561,16.613955,ned10m,DamageDetection\damage\-95.180561_30.032090000000004.jpeg,DamageDetection,damaged,false,images/-95.180561_30.032090.tiff
30.033784,-95.180609,16.838745,ned10m,DamageDetection\damage\-95.18060899999999_30.033784000000004.jpeg,DamageDetection,damaged,false,images/-95.180609_30.033784.tiff
30.037179,-95.180660,17.098116,ned10m,DamageDetection\damage\-95.18066_30.037179.jpeg,DamageDetection,damaged,false,images/-95.180660_30.037179.tiff
30.033357,-95.180703,16.885069,ned10m,DamageDetection\damage\-95.18070300000001_30.033357000000002.jpeg,DamageDetection,damaged,false,images/-95.180703_30.033357.tiff
30.034376,-95.180796,16.779362,ned10m,DamageDetection\damage\-95.180796_30.034376.jpeg,DamageDetection,damaged,false,images/-95.180796_30.034376.tiff
30.037810,-95.180805,16.617989,ned10m,DamageDetection\damage\-95.180805_30.037809999999997.jpeg,DamageDetection,damaged,false,images/-95.180805_30.037810.tiff
30.036817,-95.180832,16.995770,ned10m,DamageDetection\damage\-95.180832_30.036817.jpeg,DamageDetection,damaged,false,images/-95.180832_30.036817.tiff
30.034406,-95.180864,16.798748,ned10m,DamageDetection\damage\-95.180864_30.034406.jpeg,DamageDetection,damaged,false,images/-95.180864_30.034406.tiff
30.036313,-95.180910,16.629585,ned10m,DamageDetection\damage\-95.18091_30.036313.jpeg,DamageDetection,damaged,false,images/-95.180910_30.036313.tiff
30.033841,-95.180937,16.874052,ned10m,DamageDetection\damage\-95.180937_30.033841.jpeg,DamageDetection,damaged,false,images/-95.180937_30.033841.tiff
30.032143,-95.181025,16.893875,ned10m,DamageDetection\damage\-95.181025_30.032142999999998.jpeg,DamageDetection,damaged,false,images/-95.181025_30.032143.tiff
30.039818,-95.181115,16.538593,ned10m,DamageDetection\damage\-95.181115_30.039818.jpeg,DamageDetection,damaged,false,images/-95.181115_30.039818.tiff
30.033360,-95.181125,16.772890,ned10m,DamageDetection\damage\-95.181125_30.03336.jpeg,DamageDetection,damaged,false,images/-95.181125_30.033360.tiff
30.037230,-95.181156,17.087561,ned10m,DamageDetection\damage\-95.181156_30.037229999999997.jpeg,DamageDetection,damaged,false,images/-95.181156_30.037230.tiff
30.036770,-95.181167,17.087910,ned10m,DamageDetection\damage\-95.181167_30.03677.jpeg,DamageDetection,damaged,false,images/-95.181167_30.036770.tiff
30.034569,-95.181191,17.030979,ned10m,DamageDetection\damage\-95.181191_30.034569.jpeg,DamageDetection,damaged,false,images/-95.181191_30.034569.tiff
30.033912,-95.181223,16.882629,ned10m,DamageDetection\damage\-95.181223_30.033912.jpeg,DamageDetection,damaged,false,images/-95.181223_30.033912.tiff
30.037502,-95.181336,16.781403,ned10m,DamageDetection\damage\-95.181336_30.037502000000003.jpeg,DamageDetection,damaged,false,images/-95.181336_30.037502.tiff
30.032413,-95.181347,16.940390,ned10m,DamageDetection\damage\-95.181347_30.032413000000002.jpeg,DamageDetection,damaged,false,images/-95.181347_30.032413.tiff
30.031736,-95.181422,16.758230,ned10m,DamageDetection\damage\-95.181422_30.031736.jpeg,DamageDetection,damaged,false,images/-95.181422_30.031736.tiff
30.034118,-95.181459,16.525127,ned10m,DamageDetection\damage\-95.181459_30.034118.jpeg,DamageDetection,damaged,false,images/-95.181459_30.034118.tiff
30.036218,-95.181473,17.213655,ned10m,DamageDetection\damage\-95.181473_30.036217999999998.jpeg,DamageDetection,damaged,false,images/-95.181473_30.036218.tiff
30.034645,-95.181502,16.427332,ned10m,DamageDetection\damage\-95.18150200000001_30.034645.jpeg,DamageDetection,damaged,false,images/-95.181502_30.034645.tiff
30.033462,-95.181513,16.917866,ned10m,DamageDetection\damage\-95.181513_30.033462.jpeg,DamageDetection,damaged,false,images/-95.181513_30.033462.tiff
30.033738,-95.181653,16.535109,ned10m,DamageDetection\damage\-95.181653_30.033738.jpeg,DamageDetection,damaged,false,images/-95.181653_30.033738.tiff
30.031511,-95.181685,17.288210,ned10m,DamageDetection\damage\-95.181685_30.031511.jpeg,DamageDetection,damaged,false,images/-95.181685_30.031511.tiff
30.031167,-95.181723,17.264357,ned10m,DamageDetection\damage\-95.181723_30.031167.jpeg,DamageDetection,damaged,false,images/-95.181723_30.031167.tiff
30.034174,-95.181744,16.915594,ned10m,DamageDetection\damage\-95.181744_30.034174.jpeg,DamageDetection,damaged,false,images/-95.181744_30.034174.tiff
30.030872,-95.181781,17.331778,ned10m,DamageDetection\damage\-95.181781_30.030872.jpeg,DamageDetection,damaged,false,images/-95.181781_30.030872.tiff
30.033004,-95.181814,16.929943,ned10m,DamageDetection\damage\-95.181814_30.033004.jpeg,DamageDetection,damaged,false,images/-95.181814_30.033004.tiff
30.036225,-95.181824,17.135138,ned10m,DamageDetection\damage\-95.181824_30.036225.jpeg,DamageDetection,damaged,false,images/-95.181824_30.036225.tiff
30.032400,-95.181894,16.305508,ned10m,DamageDetection\damage\-95.181894_30.0324.jpeg,DamageDetection,damaged,false,images/-95.181894_30.032400.tiff
30.032688,-95.181905,16.875158,ned10m,DamageDetection\damage\-95.181905_30.032688.jpeg,DamageDetection,damaged,false,images/-95.181905_30.032688.tiff
30.034776,-95.181931,16.955904,ned10m,DamageDetection\damage\-95.181931_30.034776.jpeg,DamageDetection,damaged,false,images/-95.181931_30.034776.tiff
30.033852,-95.181954,16.713715,ned10m,DamageDetection\damage\-95.181954_30.033852000000003.jpeg,DamageDetection,damaged,false,images/-95.181954_30.033852.tiff
30.034286,-95.181996,16.605347,ned10m,DamageDetection\damage\-95.181996_30.034285999999998.jpeg,DamageDetection,damaged,false,images/-95.181996_30.034286.tiff
30.033171,-95.182307,17.166025,ned10m,DamageDetection\damage\-95.182307_30.033171000000003.jpeg,DamageDetection,damaged,false,images/-95.182307_30.033171.tiff
30.031728,-95.182344,16.809479,ned10m,DamageDetection\damage\-95.182344_30.031728.jpeg,DamageDetection,damaged,false,images/-95.182344_30.031728.tiff
30.031346,-95.182345,17.920858,ned10m,DamageDetection\damage\-95.182345_30.031346000000003.jpeg,DamageDetection,damaged,false,images/-95.182345_30.031346.tiff
30.034318,-95.182361,16.565830,ned10m,DamageDetection\damage\-95.182361_30.034318.jpeg,DamageDetection,damaged,false,images/-95.182361_30.034318.tiff
30.035019,-95.182361,17.043015,ned10m,DamageDetection\damage\-95.182361_30.035019000000002.jpeg,DamageDetection,damaged,false,images/-95.182361_30.035019.tiff
30.031091,-95.182364,18.237684,ned10m,DamageDetection\damage\-95.182364_30.031090999999996.jpeg,DamageDetection,damaged,false,images/-95.182364_30.031091.tiff
30.033930,-95.182374,16.781294,ned10m,DamageDetection\damage\-95.182374_30.033929999999998.jpeg,DamageDetection,damaged,false,images/-95.182374_30.033930.tiff
30.032069,-95.182393,16.916601,ned10m,DamageDetection\damage\-95.182393_30.032069.jpeg,DamageDetection,damaged,false,images/-95.182393_30.032069.tiff
30.034290,-95.182411,16.662983,ned10m,DamageDetection\damage\-95.182411_30.034290000000002.jpeg,DamageDetection,damaged,false,images/-95.182411_30.034290.tiff
30.032437,-95.182457,16.852194,ned10m,DamageDetection\damage\-95.182457_30.032436999999998.jpeg,DamageDetection,damaged,false,images/-95.182457_30.032437.tiff
30.031016,-95.182459,18.344633,ned10m,DamageDetection\damage\-95.182459_30.031015999999997.jpeg,DamageDetection,damaged,false,images/-95.182459_30.031016.tiff
30.032850,-95.182463,16.975063,ned10m,DamageDetection\damage\-95.182463_30.03285.jpeg,DamageDetection,damaged,false,images/-95.182463_30.032850.tiff
30.020826,-95.182645,12.981190,ned10m,DamageDetection\damage\-95.182645_30.020826.jpeg,DamageDetection,damaged,false,images/-95.182645_30.020826.tiff
30.034227,-95.182779,16.838863,ned10m,DamageDetection\damage\-95.18277900000001_30.034227.jpeg,DamageDetection,damaged,false,images/-95.182779_30.034227.tiff
29.759556,-95.182808,0.482230,ned10m,DamageDetection\damage\-95.182808_29.759556.jpeg,DamageDetection,damaged,false,images/-95.182808_29.759556.tiff
30.036192,-95.183140,15.449962,ned10m,DamageDetection\damage\-95.18314000000001_30.036192.jpeg,DamageDetection,damaged,false,images/-95.183140_30.036192.tiff
30.020626,-95.183302,12.992568,ned10m,DamageDetection\damage\-95.183302_30.020626.jpeg,DamageDetection,damaged,false,images/-95.183302_30.020626.tiff
30.020206,-95.184700,12.993842,ned10m,DamageDetection\damage\-95.1847_30.020205999999998.jpeg,DamageDetection,damaged,false,images/-95.184700_30.020206.tiff
29.520704,-95.184945,2.896288,ned10m,DamageDetection\damage\-95.184945_29.520704.jpeg,DamageDetection,damaged,false,images/-95.184945_29.520704.tiff
29.526245,-95.186016,5.449593,ned10m,DamageDetection\damage\-95.18601600000001_29.526245.jpeg,DamageDetection,damaged,false,images/-95.186016_29.526245.tiff
30.019323,-95.186065,12.993842,ned10m,DamageDetection\damage\-95.186065_30.019322999999996.jpeg,DamageDetection,damaged,false,images/-95.186065_30.019323.tiff
29.527174,-95.186091,7.381721,ned10m,DamageDetection\damage\-95.186091_29.527174.jpeg,DamageDetection,damaged,false,images/-95.186091_29.527174.tiff
30.019191,-95.186432,12.993834,ned10m,DamageDetection\damage\-95.186432_30.019190999999996.jpeg,DamageDetection,damaged,false,images/-95.186432_30.019191.tiff
30.019179,-95.187100,12.993892,ned10m,DamageDetection\damage\-95.1871_30.019178999999998.jpeg,DamageDetection,damaged,false,images/-95.187100_30.019179.tiff
29.525913,-95.188674,5.006825,ned10m,DamageDetection\damage\-95.188674_29.525913.jpeg,DamageDetection,damaged,false,images/-95.188674_29.525913.tiff
30.043917,-95.188975,16.585011,ned10m,DamageDetection\damage\-95.188975_30.043916999999997.jpeg,DamageDetection,damaged,false,images/-95.188975_30.043917.tiff
29.528908,-95.189851,5.353292,ned10m,DamageDetection\damage\-95.189851_29.528908.jpeg,DamageDetection,damaged,false,images/-95.189851_29.528908.tiff
29.535024,-95.190310,6.182564,ned10m,DamageDetection\damage\-95.19031_29.535024.jpeg,DamageDetection,damaged,false,images/-95.190310_29.535024.tiff
29.503426,-95.190640,6.734100,ned10m,DamageDetection\damage\-95.19064_29.503426.jpeg,DamageDetection,damaged,false,images/-95.190640_29.503426.tiff
29.534730,-95.190814,6.961269,ned10m,DamageDetection\damage\-95.190814_29.53473.jpeg,DamageDetection,damaged,false,images/-95.190814_29.534730.tiff
30.035043,-95.193084,16.203823,ned10m,DamageDetection\damage\-95.193084_30.035042999999998.jpeg,DamageDetection,damaged,false,images/-95.193084_30.035043.tiff
30.035560,-95.193162,15.288403,ned10m,DamageDetection\damage\-95.193162_30.035559999999997.jpeg,DamageDetection,damaged,false,images/-95.193162_30.035560.tiff
30.034469,-95.193171,16.262926,ned10m,DamageDetection\damage\-95.19317099999999_30.034469.jpeg,DamageDetection,damaged,false,images/-95.193171_30.034469.tiff
29.534994,-95.193174,5.568834,ned10m,DamageDetection\damage\-95.193174_29.534994.jpeg,DamageDetection,damaged,false,images/-95.193174_29.534994.tiff
30.034729,-95.193194,16.173231,ned10m,DamageDetection\damage\-95.19319399999999_30.034729.jpeg,DamageDetection,damaged,false,images/-95.193194_30.034729.tiff
30.035068,-95.193323,15.984020,ned10m,DamageDetection\damage\-95.19332299999999_30.035068.jpeg,DamageDetection,damaged,false,images/-95.193323_30.035068.tiff
30.033647,-95.193468,15.457073,ned10m,DamageDetection\damage\-95.19346800000001_30.033647.jpeg,DamageDetection,damaged,false,images/-95.193468_30.033647.tiff
29.533736,-95.193593,6.336658,ned10m,DamageDetection\damage\-95.193593_29.533735999999998.jpeg,DamageDetection,damaged,false,images/-95.193593_29.533736.tiff
30.030194,-95.193680,15.691145,ned10m,DamageDetection\damage\-95.19368_30.030194.jpeg,DamageDetection,damaged,false,images/-95.193680_30.030194.tiff
29.534474,-95.193743,5.808009,ned10m,DamageDetection\damage\-95.19374300000001_29.534474.jpeg,DamageDetection,damaged,false,images/-95.193743_29.534474.tiff
29.534140,-95.193979,6.033265,ned10m,DamageDetection\damage\-95.193979_29.53414.jpeg,DamageDetection,damaged,false,images/-95.193979_29.534140.tiff
30.039897,-95.194119,16.391222,ned10m,DamageDetection\damage\-95.194119_30.039896999999996.jpeg,DamageDetection,damaged,false,images/-95.194119_30.039897.tiff
29.533953,-95.194242,5.684822,ned10m,DamageDetection\damage\-95.194242_29.533953000000004.jpeg,DamageDetection,damaged,false,images/-95.194242_29.533953.tiff
29.535129,-95.194365,6.181122,ned10m,DamageDetection\damage\-95.194365_29.535128999999998.jpeg,DamageDetection,damaged,false,images/-95.194365_29.535129.tiff
29.519327,-95.194438,6.201203,ned10m,DamageDetection\damage\-95.194438_29.519327.jpeg,DamageDetection,damaged,false,images/-95.194438_29.519327.tiff
29.534821,-95.195567,7.266503,ned10m,DamageDetection\damage\-95.19556700000001_29.534821.jpeg,DamageDetection,damaged,false,images/-95.195567_29.534821.tiff
29.537335,-95.196208,6.743916,ned10m,DamageDetection\damage\-95.196208_29.537335.jpeg,DamageDetection,damaged,false,images/-95.196208_29.537335.tiff
29.537358,-95.196876,7.284425,ned10m,DamageDetection\damage\-95.196876_29.537358.jpeg,DamageDetection,damaged,false,images/-95.196876_29.537358.tiff
29.537503,-95.196879,6.247805,ned10m,DamageDetection\damage\-95.19687900000001_29.537503000000005.jpeg,DamageDetection,damaged,false,images/-95.196879_29.537503.tiff
30.037796,-95.197150,17.690432,ned10m,DamageDetection\damage\-95.19715_30.037796000000004.jpeg,DamageDetection,damaged,false,images/-95.197150_30.037796.tiff
29.537538,-95.198051,7.152282,ned10m,DamageDetection\damage\-95.198051_29.537538.jpeg,DamageDetection,damaged,false,images/-95.198051_29.537538.tiff
29.537773,-95.198161,5.861299,ned10m,DamageDetection\damage\-95.198161_29.537772999999998.jpeg,DamageDetection,damaged,false,images/-95.198161_29.537773.tiff
29.536567,-95.198359,7.780767,ned10m,DamageDetection\damage\-95.198359_29.536566999999998.jpeg,DamageDetection,damaged,false,images/-95.198359_29.536567.tiff
29.536098,-95.198941,7.126999,ned10m,DamageDetection\damage\-95.198941_29.536098.jpeg,DamageDetection,damaged,false,images/-95.198941_29.536098.tiff
29.538819,-95.199239,6.703209,ned10m,DamageDetection\damage\-95.199239_29.538819.jpeg,DamageDetection,damaged,false,images/-95.199239_29.538819.tiff
29.535510,-95.199386,7.753678,ned10m,DamageDetection\damage\-95.199386_29.53551.jpeg,DamageDetection,damaged,false,images/-95.199386_29.535510.tiff
29.536058,-95.199695,6.836471,ned10m,DamageDetection\damage\-95.19969499999999_29.536058.jpeg,DamageDetection,damaged,false,images/-95.199695_29.536058.tiff
29.538420,-95.199711,7.197208,ned10m,DamageDetection\damage\-95.199711_29.538420000000002.jpeg,DamageDetection,damaged,false,images/-95.199711_29.538420.tiff
29.535064,-95.199829,8.011405,ned10m,DamageDetection\damage\-95.19982900000001_29.535064000000002.jpeg,DamageDetection,damaged,false,images/-95.199829_29.535064.tiff
29.520156,-95.199939,6.480280,ned10m,DamageDetection\damage\-95.199939_29.520156.jpeg,DamageDetection,damaged,false,images/-95.199939_29.520156.tiff
29.535633,-95.200320,7.113132,ned10m,DamageDetection\damage\-95.20031999999999_29.535633.jpeg,DamageDetection,damaged,false,images/-95.200320_29.535633.tiff
29.537113,-95.200550,6.619674,ned10m,DamageDetection\damage\-95.20055_29.537113.jpeg,DamageDetection,damaged,false,images/-95.200550_29.537113.tiff
29.535395,-95.200615,7.168486,ned10m,DamageDetection\damage\-95.200615_29.535395.jpeg,DamageDetection,damaged,false,images/-95.200615_29.535395.tiff
30.039371,-95.201699,16.494978,ned10m,DamageDetection\damage\-95.201699_30.039371000000003.jpeg,DamageDetection,damaged,false,images/-95.201699_30.039371.tiff
29.536065,-95.202052,7.510655,ned10m,DamageDetection\damage\-95.202052_29.536065.jpeg,DamageDetection,damaged,false,images/-95.202052_29.536065.tiff
30.041176,-95.202542,16.473831,ned10m,DamageDetection\damage\-95.20254200000001_30.041176.jpeg,DamageDetection,damaged,false,images/-95.202542_30.041176.tiff
29.535741,-95.202688,7.225527,ned10m,DamageDetection\damage\-95.202688_29.535740999999998.jpeg,DamageDetection,damaged,false,images/-95.202688_29.535741.tiff
30.041414,-95.202700,16.405544,ned10m,DamageDetection\damage\-95.2027_30.041414000000003.jpeg,DamageDetection,damaged,false,images/-95.202700_30.041414.tiff
30.041720,-95.202869,16.429129,ned10m,DamageDetection\damage\-95.20286899999999_30.04172.jpeg,DamageDetection,damaged,false,images/-95.202869_30.041720.tiff
30.037894,-95.203424,15.749460,ned10m,DamageDetection\damage\-95.203424_30.037894.jpeg,DamageDetection,damaged,false,images/-95.203424_30.037894.tiff
30.031440,-95.205179,15.019263,ned10m,DamageDetection\damage\-95.205179_30.031440000000003.jpeg,DamageDetection,damaged,false,images/-95.205179_30.031440.tiff
30.031694,-95.205261,14.267655,ned10m,DamageDetection\damage\-95.205261_30.031694.jpeg,DamageDetection,damaged,false,images/-95.205261_30.031694.tiff
29.538149,-95.205502,7.703186,ned10m,DamageDetection\damage\-95.205502_29.538149.jpeg,DamageDetection,damaged,false,images/-95.205502_29.538149.tiff
29.558321,-95.207929,7.650257,ned10m,DamageDetection\damage\-95.20792900000001_29.558321000000003.jpeg,DamageDetection,damaged,false,images/-95.207929_29.558321.tiff
30.031003,-95.208297,14.329228,ned10m,DamageDetection\damage\-95.208297_30.031003000000002.jpeg,DamageDetection,damaged,false,images/-95.208297_30.031003.tiff
29.558624,-95.208401,8.173214,ned10m,DamageDetection\damage\-95.208401_29.558624.jpeg,DamageDetection,damaged,false,images/-95.208401_29.558624.tiff
29.557615,-95.208838,9.139947,ned10m,DamageDetection\damage\-95.208838_29.557615000000002.jpeg,DamageDetection,damaged,false,images/-95.208838_29.557615.tiff
29.558356,-95.209410,8.258464,ned10m,DamageDetection\damage\-95.20940999999999_29.558356.jpeg,DamageDetection,damaged,false,images/-95.209410_29.558356.tiff
29.558449,-95.209571,7.874262,ned10m,DamageDetection\damage\-95.209571_29.558449.jpeg,DamageDetection,damaged,false,images/-95.209571_29.558449.tiff
29.364906,-95.212422,9.247552,ned10m,DamageDetection\damage\-95.212422_29.364906.jpeg,DamageDetection,damaged,false,images/-95.212422_29.364906.tiff
29.554705,-95.213766,9.222837,ned10m,DamageDetection\damage\-95.213766_29.554705.jpeg,DamageDetection,damaged,false,images/-95.213766_29.554705.tiff
29.376918,-95.213829,9.401788,ned10m,DamageDetection\damage\-95.213829_29.376918.jpeg,DamageDetection,damaged,false,images/-95.213829_29.376918.tiff
29.554901,-95.213852,8.856142,ned10m,DamageDetection\damage\-95.213852_29.554901.jpeg,DamageDetection,damaged,false,images/-95.213852_29.554901.tiff
29.554450,-95.214147,9.193755,ned10m,DamageDetection\damage\-95.214147_29.55445.jpeg,DamageDetection,damaged,false,images/-95.214147_29.554450.tiff
29.554219,-95.214586,8.888846,ned10m,DamageDetection\damage\-95.214586_29.554219.jpeg,DamageDetection,damaged,false,images/-95.214586_29.554219.tiff
30.026033,-95.214874,14.975215,ned10m,DamageDetection\damage\-95.214874_30.026033.jpeg,DamageDetection,damaged,false,images/-95.214874_30.026033.tiff
29.553431,-95.215102,9.273740,ned10m,DamageDetection\damage\-95.215102_29.553431.jpeg,DamageDetection,damaged,false,images/-95.215102_29.553431.tiff
30.025937,-95.215186,15.083292,ned10m,DamageDetection\damage\-95.215186_30.025937.jpeg,DamageDetection,damaged,false,images/-95.215186_30.025937.tiff
29.554869,-95.215236,9.003538,ned10m,DamageDetection\damage\-95.215236_29.554869.jpeg,DamageDetection,damaged,false,images/-95.215236_29.554869.tiff
29.554212,-95.215356,10.082080,ned10m,DamageDetection\damage\-95.215356_29.554212.jpeg,DamageDetection,damaged,false,images/-95.215356_29.554212.tiff
29.466115,-95.215534,10.296991,ned10m,DamageDetection\damage\-95.21553399999999_29.466115000000002.jpeg,DamageDetection,damaged,false,images/-95.215534_29.466115.tiff
29.554376,-95.215909,8.681561,ned10m,DamageDetection\damage\-95.215909_29.554376.jpeg,DamageDetection,damaged,false,images/-95.215909_29.554376.tiff
30.031016,-95.215931,15.892762,ned10m,DamageDetection\damage\-95.21593100000001_30.031015999999997.jpeg,DamageDetection,damaged,false,images/-95.215931_30.031016.tiff
